,visL,visR,gamma,baseline,audL,audR,neuronID,model_type,r2,mse,adj_r2,hemi,bombcell_class,is_good,BerylAcronym,ml,ap,dv,probeID,firing_rate,amp_median,subject,date
434,-1.4419360330604563,-1.357554346950411,0.49073115744629126,5.990990677138234,,,neuron_200,vis,0.0001295616076353312,109.10654745974634,-0.02445741638561949,,good,True,void,,,,0.0,5.318421992458411,20.644752502441403,AV005,2022-05-12
435,,,,5.1587281462097225,,,neuron_200,baseline,-0.0005195017232797472,109.17737369522614,-0.008588207382338453,,good,True,void,,,,0.0,5.318421992458411,20.644752502441403,AV005,2022-05-12
436,1.799327849489536,1.348620063285219,0.21478401844001097,6.85574072834268,-0.10297595164612001,-1.0097133299670644,neuron_201,audiovisual,0.009799703740013932,149.96457497653762,-0.0314586419374856,,good,True,void,,,,0.0,8.840137228036813,13.41772031784016,AV005,2022-05-12
437,,,,7.951797495376523,-0.0570547133516816,-0.9458053816993153,neuron_201,aud,0.0058423303651128355,150.56391413895966,-0.01860416970787626,,good,True,void,,,,0.0,8.840137228036813,13.41772031784016,AV005,2022-05-12
438,1.7374966429565655,1.2939071327420573,0.2077648300656139,6.522408571705488,,,neuron_201,vis,0.0001868827720000743,151.42042448116678,-0.024398685684426047,,good,True,void,,,,0.0,8.840137228036813,13.41772031784016,AV005,2022-05-12
439,,,,7.619047722571567,,,neuron_201,baseline,-0.004159040671767089,152.0786090571427,-0.01225709745137804,,good,True,void,,,,0.0,8.840137228036813,13.41772031784016,AV005,2022-05-12
440,-0.12061967740625368,-1.5843955764178888,0.12030175127084718,7.999169313257893,0.48638635669246494,-1.5221893250692147,neuron_202,audiovisual,-0.0019661426353076994,102.3487335293322,-0.04371473191177899,,good,True,void,,,,0.0,8.649855755539527,18.65688228606102,AV005,2022-05-12
441,,,,7.349406144620262,0.48684901433668876,-1.5410287064403478,neuron_202,aud,-0.011617065872605137,103.33455503436653,-0.03649289536127576,,good,True,void,,,,0.0,8.649855755539527,18.65688228606102,AV005,2022-05-12
442,-0.2556271053712055,-1.7518990846385307,0.16746281601070023,7.748539043141363,,,neuron_202,vis,-0.0053198093319664075,102.69130352693684,-0.03004078824996559,,good,True,void,,,,0.0,8.649855755539527,18.65688228606102,AV005,2022-05-12
443,,,,7.003969349786825,,,neuron_202,baseline,-0.014340687002730279,103.61276720284246,-0.022520853833397414,,good,True,void,,,,0.0,8.649855755539527,18.65688228606102,AV005,2022-05-12
444,0.5668795240711086,0.23275401291812559,0.001,5.2723716501175755,-1.232684478838111,0.4276378478591052,neuron_203,audiovisual,-0.041674739725840126,45.88329210697152,-0.08507785388108347,,mua,False,void,,,,0.0,6.276135513255278,12.045661926269537,AV005,2022-05-12
445,,,,5.602440939392947,-1.216482505213837,0.44547924932194066,neuron_203,aud,-0.03252673615516244,45.480344330644044,-0.05791673786389584,,mua,False,void,,,,0.0,6.276135513255278,12.045661926269537,AV005,2022-05-12
